CONTACT_ID,PATROL_STATION,DATE_TIME,NUMBER_OF_MINUTES,STREET_NUMBER,DIRECTION,STREET,TYPE,SUITE,CROSS_STREET,LANDMARK,FULL_STREET,CITY,STATE,ZIP_CODE,K_12_SCHOOL,SCHOOL_NAME,CALL_FOR_SERVICE,CIVILIANS_CONTACTED,Person ID,Street #,Street Direction,Street Name,Street Type,Suite,Cross Street,Landmark,Full Address,City,State,Zip Code,Age?,K12 Student?,Limited or No English Fluency?,Perception Made,Homeless?,Gender,Race,Disability,Reason for Contact,Reason for Contact Narrative,Traffic Violation Type,Traffic Violation Offense Code,Reasonable Suspicion that the Officer Witnessed Commission of a Crime?,Reasonable Suspicion that the Person Matched Suspect Description?,Reasonable Suspicion that the Person was a Witness or Victim ID of Suspect at the Scene?,Reasonable Suspicion that the Person may be Carrying Suspicious Object?,Reasonable Suspicion that the Person's Actions was Indicative of Casing a Victim or Location?,Reasonable Suspicion that the Person was Suspected of Acting as a Lookout?,Reasonable Suspicion that the Person's Actions was Indicative of a Drug Transaction?,Reasonable Suspicion that the Person's Actions was Indicative of Engaging in a Violent Crime?,Officer had Other Reasonable Suspicions of a Crime?,Offense Code of the Reasonable Suspicion,Education Code Section,Education Code Subdivision,Person Removed from Vehicle by Order?,Person Removed from Vehicle by Physical Contact?,Field Sobriety Test Conducted?,Curbside Detention?,Person Handcuffed or Flex Cuffed?,Patrol Car Detention?,Canine Removed from Vehicle or Used to Search?,Firearm Pointed at Person?,Firearm Discharged or Used?,Electronic Control Device Used?,Impact Projectile Discharged or Used?,Canine Bit or Held Person?,Baton or Other Impact Weapon Used?,Chemical Spray Used?,Other Physical or Vehicle Contact?,Person Photographed?,Search of Person Conducted?,Asked Consent to Search Person?,Asked Consent to Search Person Given?,Search of Property Conducted?,Asked Consent to Search Property?,Asked Consent to Search Property Given?,Property was Seized?,Vehicle Impounded?,Admission or Written Statement Obtained from Student?,No Action Taken?,Search Consent Given?,Search Basis: Officer Safety/Safety of Others?,Search Basis: Search Warrant?,Search Basis: Condition of Parole/Probation/PRCS/Mandatory Supervision?,Search Basis: Suspected Weapons?,Search Basis: Visible Contraband?,Search Basis: Odor of Contraband?,Search Basis: Canine Detection?,Search Basis: Evidence of Crime?,Search Basis: Incident to Arrest?,Search Basis: Exigent Circumstances/Emergency?,Search Basis: Vehicle inventory?,Search Basis: Suspected of Violating of School Policy?,Search Basis: Reason,Property Seizure Basis: Safekeeping as Allowed by Law/Statute?,Property Seizure Basis: Contraband?,Property Seizure Basis: Evidence?,Property Seizure Basis: Impound of Vehicle?,Property Seizure Basis: Abandoned Property?,Property Seizure Basis: Suspected of Violating of School Policy?,Property Seized: Firearm(s)?,Property Seized: Ammunition?,Property Seized: Weapon(s) Other than a Firearm?,Property Seized: Drug/Narcotics?,Property Seized: Alcohol?,Property Seized: Money?,Property Seized: Drug Paraphernalia?,Property Seized: Suspected Stolen Property?,Property Seized: Cell Phone(s) or Electronic Device(s)?,Property Seized: Vehicle?,Property Seized: Other Contraband or Evidence?,Contraband Evidence Discovered: None?,Contraband Evidence Discovered: Firearm(s)?,Contraband Evidence Discovered: Ammunition?,Contraband Evidence Discovered: Weapon(s) Other than a Firearm?,Contraband Evidence Discovered: Drugs/Narcotics?,Contraband Evidence Discovered: Alcohol?,Contraband Evidence Discovered: Money?,Contraband Evidence Discovered: Drug Paraphernalia?,Contraband Evidence Discovered: Suspected Stolen Property?,Contraband Evidence Discovered: Cell Phone(s) or Electronic Device(s)?,Contraband Evidence Discovered: Other?,Result of Contact: No Action?,Result of Contact: Warning?,Result of Contact: Warning Offense Codes?,Result of Contact: Citation for infraction?,Result of Contact:Citation for Infraction Offense Codes?,Result of Contact:  In-field Cite and Release?,Result of Contact:  In-field Cite and Release Offense Codes?,Result of Contact: Custodial Arrest Pursuant to Outstanding Warrant ?,Result of Contact: Custodial Arrest Without Warrant?,Result of Contact: Custodial Arrest Without Warrant Offense Codes?,Result of Contact: Field Interview Card Completed?,Result of Contact: Noncriminal Transport or Care Taking Transport?,Result of Contact: Contacted Parent/Legal Guardian or other Person Responsible for Minor?,Result of Contact: Psychiatric Hold?,Result of Contact: Contacted U.S. Department of Homeland Security?,Result of Contact: Referral to School Administrator?,Result of Contact: Referral to School Counselor or Other Support Staff?,Lat,Lng,AVUHSD_campus,AVUHSD_campus_name
189547,LAN,2019-04-01 21:30:00,5,,,,,,10TH ST W/AVE I,,10TH ST W/AVE I,LANCASTER,CA,,False,,False,1,208894,,,,,,10TH ST W/AVE I,,10TH ST W/AVE I,LANCASTER,CA,,30,,False,After Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SUSPECT HAD AN OPEN CONTAINER OF AN ALCOHOLIC BEVERAGE,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,647E(A),False,False,,False,False,False,False,False,False,False,34.7039472,-118.1481004,False,
189776,LAN,2019-04-02 13:00:00,5,44300.0,,HARDWOOD,AV,,,,44300 HARDWOOD AV,LANCASTER,CA,,True,The Leadership Academy,False,2,209149,44300.0,,HARDWOOD,AV,,,,44300 HARDWOOD AV,LANCASTER,CA,,14,Yes,False,After Contact,False,Male,"Asian, Black/African American, Hispanic/Latino/Latina, Middle Eastern/South Asian, Native American, Pacific Islander, White",No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,415 (1) PC,,,False,True,False,False,False,False,False,False,False,415(1),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,415(1),False,False,,False,False,True,False,False,False,False,34.6866391,-118.143837,False,
189776,LAN,2019-04-02 13:00:00,5,44300.0,,HARDWOOD,AV,,,,44300 HARDWOOD AV,LANCASTER,CA,,True,The Leadership Academy,False,2,209152,44300.0,,HARDWOOD,AV,,,,44300 HARDWOOD AV,LANCASTER,CA,,13,Yes,False,After Contact,False,Male,"Asian, Black/African American, Hispanic/Latino/Latina, Middle Eastern/South Asian, Native American, Pacific Islander, White",No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,415 (1) PC,,,False,True,False,False,False,False,False,False,False,415(1),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,415(1),False,False,,False,False,True,False,False,False,False,34.6866391,-118.143837,False,
189797,LAN,2019-04-02 10:40:00,10,,,,,,20TH ST E/AVE J8,,20TH ST E/AVE J8,LANCASTER,CA,,False,,True,1,209170,,,,,,20TH ST E/AVE J8,,20TH ST E/AVE J8,LANCASTER,CA,,21,,False,After Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,925 AT APT COMPLEX,,,False,True,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,False,,False,,False,True,11550(A),False,False,False,False,False,False,False,34.6823583,-118.0947053,False,
189942,LAN,2019-04-02 16:12:00,10,,,,,,VCW/ AV J,,VCW/ AV J,LANCASTER,CA,,False,,False,1,209326,,,,,,VCW/ AV J,,VCW/ AV J,LANCASTER,CA,,50,,False,After Contact,True,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SUSPECT WAS OBSERVED PANHANDLING,,,True,False,False,False,False,False,False,False,False,647(C),,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,290.011(A),False,False,,False,False,False,False,False,False,False,34.692543,-118.0978198,False,
190007,LAN,2019-04-02 15:10:00,5,700.0,W,L,AV,,,,700 W L AV,LANCASTER,CA,93534.0,False,,False,1,209394,700.0,W,L,AV,,,,700 W L AV,LANCASTER,CA,93534.0,38,,False,After Contact,True,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SEE ABOVE,,,False,True,False,False,False,False,False,False,False,602,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,SEE ABOVE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,602,False,False,False,False,False,False,False,34.6594343,-118.1436601,False,
190040,LAN,2019-04-02 17:25:00,7,45400.0,,GADSDEN,AV,,,,45400 GADSDEN AV,LANCASTER,CA,93534.0,False,,True,1,209429,45400.0,,GADSDEN,AV,,,,45400 GADSDEN AV,LANCASTER,CA,93534.0,35,,False,Before Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CALL FOR SERVICE,,,True,True,True,False,False,False,False,False,False,602,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,602,False,,False,,False,False,,False,False,False,False,False,False,False,34.7076008,-118.1462378,False,
190054,LAN,2019-04-02 17:56:00,4,,,,,,10TH ST E/AVE J,,10TH ST E/AVE J,LANCASTER,CA,,False,,False,1,209444,,,,,,10TH ST E/AVE J,,10TH ST E/AVE J,LANCASTER,CA,,18,,False,After Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,LICENSE PLATE RETURNED STOLEN,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.689547,-118.148839,False,
190063,LAN,2019-04-02 14:30:00,30,1800.0,W,J,AV,A,,,1800 W J A AV,LANCASTER,CA,,False,,True,1,209452,1800.0,W,J,AV,A,,,1800 W J A AV,LANCASTER,CA,,46,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,MATCH SUSPECT DESCRIPTION,,,False,True,False,False,False,False,False,False,False,207(A),,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,incident to arrest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,,False,,False,True,273A(B),False,False,False,False,False,False,False,34.6893719,-118.1635872,False,
190107,LAN,2019-04-02 19:15:00,10,100.0,E,AVENUE J,,,,,100 E AVENUE J,LANCASTER,CA,,False,,False,1,209501,100.0,E,AVENUE J,,,,,100 E AVENUE J,LANCASTER,CA,,20,,False,Before Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,TRESPASSING AT STORE REFUSED TO LEAVE FRONT OF STORE AND UNCOOPERATIVE,,,True,False,False,False,False,False,False,False,False,602,,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,"arrested for trespassing, male adult extremely uncooperative, flight risk, making furtive movements to waistband and refusing to follow commands",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,602,False,False,,False,False,False,False,False,False,False,34.689167,-118.129987,False,
190176,LAN,2019-04-02 21:46:00,6,700.0,W,L,AV,,,,700 W L AV,LANCASTER,CA,,False,,False,1,209574,700.0,W,L,AV,,,,700 W L AV,LANCASTER,CA,,50,,False,After Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,PERSON IN VEH PARKED IN DARK LOT AND NEAR CLOSED BUSINESSES. HIGH NARCOTIC AND CRIMINAL AREA,,,False,False,False,False,False,False,False,False,True,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,12500(A),False,False,,False,False,False,False,False,False,False,34.6594343,-118.1436601,False,
190177,LAN,2019-04-02 19:49:00,10,700.0,W,L,AV,,,,700 W L AV,LANCASTER,CA,,False,,False,2,209575,700.0,W,L,AV,,,,700 W L AV,LANCASTER,CA,,28,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,PERSON WAS INSIDE OF VEHICLE APPEARED TO BE GOING INTO AN ILLEGAL GAMBLING HALL.,,,False,False,False,False,False,False,False,False,True,330,,,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.6594343,-118.1436601,False,
190177,LAN,2019-04-02 19:49:00,10,700.0,W,L,AV,,,,700 W L AV,LANCASTER,CA,,False,,False,2,209579,700.0,W,L,AV,,,,700 W L AV,LANCASTER,CA,,28,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,PERSON WAS INSIDE OF A VEHICLE PARKED AT AN ILLEGAL GAMBLING HALL APPEARED AS THOUGH HER WAS GOING TO ENTER TO GAMBLE.,,,False,False,False,False,False,False,False,False,True,330,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.6594343,-118.1436601,False,
190182,LAN,2019-04-02 18:06:00,20,,,,,,SIERRA HWY/AVENUE J,,SIERRA HWY/AVENUE J,LANCASTER,CA,,False,,True,1,209581,,,,,,SIERRA HWY/AVENUE J,,SIERRA HWY/AVENUE J,LANCASTER,CA,,40,,False,After Contact,False,Female,Black/African American,Deaf or Difficulty Hearing,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,THE SUSPECT WAS WALKING ON TRAIN TRACKS,,,False,True,False,False,False,False,False,False,False,,,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,INCIDENT TO ARREST,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,11550,False,False,False,False,False,False,False,34.6893573,-118.1352186,False,
190211,LAN,2019-04-02 20:51:00,20,,,,,,DIVISION/AVE K4,,DIVISION/AVE K4,LANCASTER,CA,,False,,False,2,209615,,,,,,DIVISION/AVE K4,,DIVISION/AVE K4,LANCASTER,CA,,49,,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,STATED HE HAD NARCOTICS ON HIM DURING TRAFFIC STOP,,,True,False,False,False,False,False,False,False,False,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,suspect stated he had narcotics and paraphernalia on his person and in his bag.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,False,,True,11364(A),False,False,,False,False,False,False,False,False,False,34.6713189,-118.1301526,False,
190224,LAN,2019-04-02 03:53:00,10,,,,,,SIERRA HWY/AVE H,,SIERRA HWY/AVE H,LANCASTER,CA,,False,,True,1,209631,,,,,,SIERRA HWY/AVE H,,SIERRA HWY/AVE H,LANCASTER,CA,,30,,False,Before Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DETAINED THE SUSPECT RE 11550A INVESTIGATION,,,True,False,False,False,False,False,False,False,True,11550,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,True,False,,False,False,False,False,False,False,False,34.6589601,-118.1315182,False,
190258,LAN,2019-04-03 02:08:00,5,,,,,,10TH ST W/LAN BLVD,,10TH ST W/LAN BLVD,LANCASTER,CA,,False,,False,1,209666,,,,,,10TH ST W/LAN BLVD,,10TH ST W/LAN BLVD,LANCASTER,CA,,25,,False,After Contact,False,Male,"Hispanic/Latino/Latina, White",No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SUSPICIOUS VEHICLE IN AREA WHERE SHOTS FIRED WHERE HEARD AND A FIGHT,,,False,False,False,False,False,False,False,False,True,245(A)(2),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.695835,-118.14821,False,
190259,LAN,2019-04-03 02:00:00,5,45100.0,,SPEARMAN,AV,,,,45100 SPEARMAN AV,LANCASTER,CA,,False,,True,1,209667,45100.0,,SPEARMAN,AV,,,,45100 SPEARMAN AV,LANCASTER,CA,,36,,False,After Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,KNOWN 273.5 SUS,,,False,True,True,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,inc to arrest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,"261(A)(1),273.5",False,False,False,False,False,False,False,34.7024771,-118.1327034,False,
190402,LAN,2019-04-03 10:20:00,5,700.0,W,K,AV,,,,700 W K AV,LANCASTER,CA,93534.0,False,,False,1,209818,700.0,W,K,AV,,,,700 W K AV,LANCASTER,CA,93534.0,50,,False,After Contact,False,Female,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SEEN LOITERING AT LOCATION,,,True,False,False,False,False,False,False,False,False,647(H),,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,647(F),False,False,,False,False,False,False,False,False,False,34.6748792,-118.1435119,False,
190459,LAN,2019-04-03 10:00:00,5,6000.0,W,L,AV,,,,6000 W L AV,LANCASTER,CA,93536.0,True,Quartz Hill High,False,1,209886,6000.0,W,L,AV,,,,6000 W L AV,LANCASTER,CA,93536.0,18,Yes,False,Before Contact,False,Female,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SECURITY OFFICER FOUND SUSPECT IN POSSESSION OF MARIJUANA ON SCHOOL GROUNDS.,,,True,False,False,False,False,False,False,False,False,11357(D),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,,True,11357(D),False,False,,False,False,False,False,False,False,False,34.6601948,-118.2366121,True,Quartz Hill High
190463,LAN,2019-04-03 09:50:00,15,,,,,,DIVISION ST/AVE K4,,DIVISION ST/AVE K4,LANCASTER,CA,,False,,True,1,209884,,,,,,DIVISION ST/AVE K4,,DIVISION ST/AVE K4,LANCASTER,CA,,24,,False,After Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DP  IN CALL,,,False,True,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,11550(A),False,False,False,False,False,False,False,34.6713189,-118.1301526,False,
190517,TSB,2019-04-03 13:17:00,10,,,,,,10TH ST W/NEWGROVE AV,AVTA BUS STOP,10TH ST W/NEWGROVE AV  AVTA BUS STOP,LANCASTER,CA,,False,,False,1,209947,,,,,,10TH ST W/NEWGROVE AV,AVTA BUS STOP,10TH ST W/NEWGROVE AV  AVTA BUS STOP,LANCASTER,CA,,45,,False,Before Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DRINKING ALCOHOLIC BEVERAGE IN PUBLIC,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,True,65002.0,False,,False,False,,False,False,False,False,False,False,False,34.693495,-118.1480484,False,
